
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,thrust,ele,ail,rud

 0.00000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 0.10000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 0.20000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 0.30000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 0.40000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 0.50000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 0.60000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 0.70000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 0.80000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 0.90000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 1.00000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 1.10000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 1.20000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 1.30000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 1.40000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 1.50000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 1.60000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 1.70000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 1.80000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 1.90000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 2.00000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 2.10000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 2.20000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 2.30000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 2.40000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 2.50000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 2.60000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 2.70000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 2.80000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 2.90000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 3.00000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 3.10000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 3.20000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 3.30000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 3.40000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 3.50000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 3.60000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 3.70000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 3.80000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 3.90000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 4.00000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 4.10000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 4.20000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 4.30000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 4.40000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 4.50000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 4.60000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 4.70000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
 4.80000, 0.00000, 0.00000,10000.00000, 0.00000, 2.06647, 0.00000,600.00000, 2.06647, 0.00000, 0.00000, 0.00000, 0.00000,2331.90127,-1.57273,-0.08283, 0.00624, 2.33318, 1.00000,2331.90127,-1.57273,-0.08283, 0.00624,
